1451,11,1,0,14,1,35,false
1451,11,2,0,2,3,35,false
1451,11,3,0,2,1,35,false
1451,11,4,0,2,0,35,false
1451,11,5,0,3,1,35,false
1451,11,6,0,2,2,35,false
1451,11,0,0,2,2,35,false
1451,12,1,0,5,0,35,false
1451,12,2,0,5,0,35,false
1451,12,3,0,3,0,35,false
1451,12,4,0,2,0,35,false
1451,12,5,0,2,8,35,false
1451,12,6,0,2,8,35,false
1451,12,0,0,2,0,35,false
1451,13,1,0,2,-1,35,false
1451,13,2,0,2,-1,35,false
1451,13,3,0,2,0,35,false
1451,13,4,0,3,0,35,false
1451,13,5,0,2,0,35,false
1451,13,6,0,2,0,35,false
1451,13,0,0,2,0,35,false
1451,14,1,0,5,5,35,false
1451,14,2,0,5,5,35,false
1451,14,3,0,5,5,35,false
1451,14,4,0,5,5,35,false
1451,14,5,0,5,5,35,false
1451,14,6,0,2,0,35,false
1451,14,0,0,2,0,35,false
1451,15,1,0,6,0,35,false
1451,15,2,0,6,0,35,false
1451,15,3,0,10,0,35,false
1451,15,4,0,10,0,35,false
1451,15,5,0,10,0,35,false
1451,15,6,0,2,4,35,false
1451,15,0,0,2,4,35,false
1565,11,1,0,6,12,35,false
1565,11,2,0,6,12,35,false
1565,11,3,0,6,12,35,false
1565,11,4,0,3,6,35,false
1565,11,5,0,3,1,35,false
1565,11,6,0,26,5,35,false
1565,11,0,0,26,5,35,false
1565,12,1,0,26,5,35,false
1565,12,2,0,26,5,35,false
1565,12,3,0,26,5,35,false
1565,12,4,0,26,5,35,false
1565,12,5,0,26,5,35,false
1565,12,6,0,26,5,35,false
1565,12,0,0,26,5,35,false
1565,13,1,0,26,5,35,false
1565,13,2,0,26,5,35,false
1565,13,3,0,26,5,35,false
1565,13,4,0,26,5,35,false
1565,13,5,0,26,5,35,false
1565,13,6,0,26,5,35,false
1565,13,0,0,26,5,35,false
1565,14,1,0,26,5,35,false
1565,14,2,0,26,5,35,false
1565,14,3,0,26,5,35,false
1565,14,4,0,26,5,35,false
1565,14,5,0,26,5,35,false
1565,14,6,0,26,5,35,false
1565,14,0,0,26,5,35,false
1565,15,1,0,26,5,35,false
1565,15,2,0,26,5,35,false
1565,15,3,0,26,5,35,false
1565,15,4,0,3,16,35,false
1565,15,5,0,3,16,35,false
1565,15,6,0,3,16,35,false
1565,15,0,0,3,4,35,false
838,11,1,1,0,0,0,true
838,11,2,0,2,0,34,false
838,11,3,0,6,0,34,false
838,11,4,0,6,0,34,false
838,11,5,0,3,1,34,false
838,11,6,0,3,1,34,false
838,11,0,0,3,1,34,false
838,12,1,0,19,0,34,false
838,12,2,0,19,0,34,false
838,12,3,0,19,0,34,false
838,12,4,0,19,0,34,false
838,12,5,0,19,0,34,false
838,12,6,0,19,0,34,false
838,12,0,0,19,0,34,false
838,13,1,0,19,0,34,false
838,13,2,0,19,0,34,false
838,13,3,0,19,0,34,false
838,13,4,0,5,6,34,false
838,13,5,0,4,7,34,false
838,13,6,0,4,7,34,false
838,13,0,0,4,7,34,false
838,14,1,0,4,7,34,false
838,14,2,0,19,0,34,false
838,14,3,0,19,0,34,false
838,14,4,0,19,0,34,false
838,14,5,0,19,0,34,false
838,14,6,0,2,0,34,false
838,14,0,0,3,0,34,false
838,15,1,0,2,0,34,false
838,15,2,0,2,0,34,false
838,15,3,0,2,0,34,false
838,15,4,0,5,0,34,false
838,15,5,0,5,0,34,false
838,15,6,0,5,0,34,false
838,15,0,0,5,0,34,false
951,11,1,0,6,17,25,false
951,11,2,0,6,17,25,false
951,11,3,0,6,17,25,false
951,11,4,0,6,17,25,false
951,11,5,0,6,17,25,false
951,11,6,0,6,17,25,false
951,11,0,0,9,17,25,false
951,12,1,0,9,17,25,false
951,12,2,0,9,17,25,false
951,12,3,0,2,1,25,false
951,12,4,0,2,0,25,false
951,12,5,0,2,7,25,false
951,12,6,0,2,0,25,false
951,12,0,0,2,0,25,false
951,13,1,0,2,0,25,false
951,13,2,0,2,0,25,false
951,13,3,0,4,0,25,false
951,13,4,0,4,0,25,false
951,13,5,0,4,0,25,false
951,13,6,0,4,0,25,false
951,13,0,0,4,0,25,false
951,14,1,0,4,0,25,false
951,14,2,0,4,0,25,false
951,14,3,0,2,6,25,false
951,14,4,0,2,6,25,false
951,14,5,1,0,0,0,true
951,14,6,0,2,164,9,false
951,14,0,0,2,164,9,false
951,15,1,0,3,0,9,false
951,15,2,0,2,0,9,false
951,15,3,0,2,0,9,false
951,15,4,0,2,0,9,false
951,15,5,0,3,5,9,false
951,15,6,0,11,0,9,false
951,15,0,0,11,0,9,false
636,11,1,2,0,0,0,true
636,11,2,2,0,0,0,true
636,11,3,0,2,0,11,false
636,11,4,0,5,28,11,false
636,11,5,0,5,28,11,false
636,11,6,0,5,28,11,false
636,11,0,0,5,28,11,false
636,12,1,0,5,28,11,false
636,12,2,0,5,0,11,false
636,12,3,0,5,0,11,false
636,12,4,0,5,0,11,false
636,12,5,0,2,0,11,false
636,12,6,0,2,0,11,false
636,12,0,2,0,0,0,true
636,13,1,2,0,0,0,true
636,13,2,0,2,0,6,false
636,13,3,0,2,0,6,false
636,13,4,0,2,0,6,false
636,13,5,0,2,0,6,false
636,13,6,0,2,0,6,false
636,13,0,0,2,0,6,false
636,14,1,3,0,0,0,true
636,14,2,3,0,0,0,true
636,14,3,3,0,0,0,true
636,14,4,0,2,0,2,false
636,14,5,0,2,0,2,false
636,14,6,4,0,0,0,true
636,14,0,4,0,0,0,true
636,15,1,4,0,0,0,true
636,15,2,4,0,0,0,true
636,15,3,0,2,-1,2,false
636,15,4,0,2,-1,2,false
636,15,5,3,0,0,0,true
636,15,6,3,0,0,0,true
636,15,0,3,0,0,0,true
952,11,1,0,5,1,10,false
952,11,2,0,5,1,10,false
952,11,3,0,5,1,10,false
952,11,4,0,5,1,10,false
952,11,5,0,2,0,10,false
952,11,6,0,2,0,10,false
952,11,0,0,2,0,10,false
952,12,1,0,3,2,10,false
952,12,2,0,2,0,10,false
952,12,3,0,2,0,10,false
952,12,4,1,0,0,0,true
952,12,5,0,3,4,3,false
952,12,6,0,3,4,3,false
952,12,0,0,3,4,3,false
