603,11,1,0,7,3,35,false
603,11,2,0,7,3,35,false
603,11,3,0,7,3,35,false
603,11,4,0,7,2,35,false
603,11,5,0,7,2,35,false
603,11,6,0,7,2,35,false
603,11,0,0,7,2,35,false
603,12,1,0,7,2,35,false
603,12,2,0,7,2,35,false
603,12,3,0,7,2,35,false
603,12,4,0,5,7,35,false
603,12,5,0,5,7,35,false
603,12,6,0,2,3,35,false
603,12,0,0,2,3,35,false
603,13,1,0,3,24,35,false
603,13,2,0,2,6,35,false
603,13,3,0,3,15,35,false
603,13,4,0,3,15,35,false
603,13,5,0,3,15,35,false
603,13,6,0,4,29,35,false
603,13,0,0,4,29,35,false
603,14,1,0,4,29,35,false
603,14,2,0,4,29,35,false
603,14,3,0,3,31,35,false
603,14,4,0,3,31,35,false
603,14,5,0,4,13,35,false
603,14,6,0,4,13,35,false
603,14,0,0,4,13,35,false
603,15,1,0,4,13,35,false
603,15,2,0,9,1,35,false
603,15,3,0,3,0,35,false
603,15,4,0,4,3,35,false
603,15,5,0,4,3,35,false
603,15,6,0,4,3,35,false
603,15,0,0,4,3,35,false
921,11,1,0,2,11,35,false
921,11,2,0,2,1,35,false
921,11,3,0,3,14,35,false
921,11,4,0,4,10,35,false
921,11,5,0,3,15,35,false
921,11,6,0,2,10,35,false
921,11,0,0,2,10,35,false
921,12,1,0,4,18,35,false
921,12,2,0,4,18,35,false
921,12,3,0,4,18,35,false
921,12,4,0,4,18,35,false
921,12,5,0,4,7,35,false
921,12,6,0,2,16,35,false
921,12,0,0,2,9,35,false
921,13,1,0,2,9,35,false
921,13,2,0,3,12,35,false
921,13,3,0,2,9,35,false
921,13,4,0,2,9,35,false
921,13,5,0,3,2,35,false
921,13,6,0,3,2,35,false
921,13,0,0,2,6,35,false
921,14,1,0,2,6,35,false
921,14,2,0,4,29,35,false
921,14,3,0,8,5,35,false
921,14,4,0,6,85,35,false
921,14,5,0,6,85,35,false
921,14,6,0,6,85,35,false
921,14,0,0,6,85,35,false
921,15,1,0,6,85,35,false
921,15,2,0,6,85,35,false
921,15,3,0,6,33,35,false
921,15,4,0,5,13,35,false
921,15,5,0,3,14,35,false
921,15,6,0,3,37,35,false
921,15,0,0,3,37,35,false
604,11,1,0,9,1,35,false
604,11,2,0,8,0,35,false
604,11,3,0,8,0,35,false
604,11,4,0,8,0,35,false
604,11,5,0,3,1,35,false
604,11,6,0,3,1,35,false
604,11,0,0,3,1,35,false
604,12,1,0,4,7,35,false
604,12,2,0,4,7,35,false
604,12,3,0,5,1,35,false
604,12,4,0,5,1,35,false
604,12,5,0,4,11,35,false
604,12,6,0,4,11,35,false
604,12,0,0,4,11,35,false
604,13,1,0,4,11,35,false
604,13,2,0,3,4,35,false
604,13,3,0,2,7,35,false
604,13,4,0,4,32,35,false
604,13,5,0,4,32,35,false
604,13,6,0,4,32,35,false
604,13,0,0,4,32,35,false
604,14,1,0,6,58,35,false
604,14,2,0,2,0,35,false
604,14,3,0,2,0,35,false
604,14,4,0,2,6,35,false
604,14,5,0,4,31,35,false
604,14,6,0,4,31,35,false
604,14,0,0,4,31,35,false
604,15,1,0,4,31,35,false
604,15,2,0,3,11,35,false
604,15,3,0,3,11,35,false
604,15,4,0,4,18,35,false
604,15,5,0,4,83,35,false
604,15,6,0,4,83,35,false
604,15,0,0,4,83,35,false
606,11,1,6,0,0,0,true
606,11,2,6,0,0,0,true
606,11,3,6,0,0,0,true
606,11,4,6,0,0,0,true
606,11,5,6,0,0,0,true
606,11,6,6,0,0,0,true
606,11,0,0,3,0,6,false
606,12,1,0,3,0,6,false
606,12,2,0,3,0,6,false
606,12,3,0,5,334,6,false
606,12,4,0,5,334,6,false
606,12,5,0,5,334,6,false
606,12,6,18,0,0,0,true
606,12,0,18,0,0,0,true
606,13,1,18,0,0,0,true
606,13,2,18,0,0,0,true
606,13,3,18,0,0,0,true
606,13,4,18,0,0,0,true
606,13,5,18,0,0,0,true
606,13,6,18,0,0,0,true
606,13,0,18,0,0,0,true
606,14,1,18,0,0,0,true
606,14,2,18,0,0,0,true
606,14,3,18,0,0,0,true
606,14,4,18,0,0,0,true
606,14,5,18,0,0,0,true
606,14,6,18,0,0,0,true
606,14,0,18,0,0,0,true
606,15,1,18,0,0,0,true
606,15,2,18,0,0,0,true
606,15,3,0,2,0,2,false
606,15,4,0,2,0,2,false
606,15,5,3,0,0,0,true
606,15,6,3,0,0,0,true
606,15,0,3,0,0,0,true
1625,11,1,0,4,8,35,false
1625,11,2,0,4,8,35,false
1625,11,3,0,3,3,35,false
1625,11,4,0,3,2,35,false
1625,11,5,0,3,12,35,false
1625,11,6,0,3,12,35,false
1625,11,0,0,3,12,35,false
1625,12,1,0,4,32,35,false
1625,12,2,0,2,14,35,false
1625,12,3,0,5,8,35,false
1625,12,4,0,2,13,35,false
1625,12,5,0,4,35,35,false
1625,12,6,0,3,16,35,false
1625,12,0,0,3,16,35,false
1625,13,1,0,3,16,35,false
1625,13,2,0,5,1,35,false
1625,13,3,0,5,1,35,false
1625,13,4,0,5,50,35,false
1625,13,5,0,3,12,35,false
1625,13,6,0,3,13,35,false
1625,13,0,0,2,24,35,false
1625,14,1,0,2,24,35,false
1625,14,2,0,4,46,35,false
1625,14,3,0,4,46,35,false
1625,14,4,0,2,6,35,false
1625,14,5,0,3,28,35,false
1625,14,6,0,3,16,35,false
1625,14,0,0,5,35,35,false
1625,15,1,0,5,37,35,false
1625,15,2,0,5,37,35,false
1625,15,3,0,5,37,35,false
1625,15,4,0,5,37,35,false
1625,15,5,0,5,37,35,false
1625,15,6,0,2,14,35,false
1625,15,0,0,4,13,35,false
607,11,1,7,0,0,0,true
607,11,2,7,0,0,0,true
607,11,3,7,0,0,0,true
607,11,4,7,0,0,0,true
607,11,5,7,0,0,0,true
607,11,6,7,0,0,0,true
607,11,0,7,0,0,0,true
607,12,1,0,5,350,5,false
607,12,2,0,5,350,5,false
607,12,3,0,5,350,5,false
607,12,4,0,5,350,5,false
607,12,5,0,5,350,5,false
607,12,6,23,0,0,0,true
607,12,0,23,0,0,0,true
607,13,1,23,0,0,0,true
607,13,2,23,0,0,0,true
607,13,3,23,0,0,0,true
607,13,4,23,0,0,0,true
607,13,5,23,0,0,0,true
607,13,6,23,0,0,0,true
607,13,0,23,0,0,0,true
607,14,1,23,0,0,0,true
607,14,2,23,0,0,0,true
607,14,3,23,0,0,0,true
607,14,4,23,0,0,0,true
607,14,5,23,0,0,0,true
607,14,6,23,0,0,0,true
607,14,0,23,0,0,0,true
607,15,1,23,0,0,0,true
607,15,2,23,0,0,0,true
607,15,3,23,0,0,0,true
607,15,4,23,0,0,0,true
607,15,5,23,0,0,0,true
607,15,6,23,0,0,0,true
607,15,0,23,0,0,0,true
920,11,1,0,6,24,16,false
920,11,2,0,6,24,16,false
920,11,3,0,2,2,16,false
920,11,4,0,2,2,16,false
920,11,5,0,3,52,16,false
920,11,6,0,5,26,16,false
920,11,0,0,5,26,16,false
920,12,1,0,3,3,16,false
920,12,2,0,4,4,16,false
920,12,3,0,4,4,16,false
920,12,4,0,4,4,16,false
920,12,5,0,4,4,16,false
920,12,6,0,5,130,16,false
920,12,0,0,5,130,16,false
920,13,1,0,4,0,16,false
920,13,2,0,4,0,16,false
920,13,3,1,0,0,0,true
920,13,4,0,4,47,18,false
920,13,5,0,3,12,18,false
920,13,6,0,3,12,18,false
920,13,0,0,3,5,18,false
920,14,1,0,3,5,18,false
920,14,2,0,3,5,18,false
920,14,3,0,2,30,18,false
920,14,4,0,2,30,18,false
920,14,5,0,4,36,18,false
920,14,6,0,3,29,18,false
920,14,0,0,3,29,18,false
920,15,1,0,3,29,18,false
920,15,2,0,3,0,18,false
920,15,3,0,3,0,18,false
920,15,4,0,2,51,18,false
920,15,5,0,2,5,18,false
920,15,6,0,3,30,18,false
920,15,0,0,3,30,18,false
919,11,1,0,3,11,35,false
919,11,2,0,3,11,35,false
919,11,3,0,3,11,35,false
919,11,4,0,5,28,35,false
919,11,5,0,4,0,35,false
919,11,6,0,7,3,35,false
919,11,0,0,7,3,35,false
919,12,1,0,7,3,35,false
919,12,2,0,7,3,35,false
919,12,3,0,7,3,35,false
919,12,4,0,7,3,35,false
919,12,5,0,7,3,35,false
919,12,6,0,2,114,35,false
919,12,0,0,2,114,35,false
919,13,1,0,3,40,35,false
919,13,2,0,2,0,35,false
919,13,3,0,2,0,35,false
919,13,4,0,3,5,35,false
919,13,5,0,3,57,35,false
919,13,6,0,3,57,35,false
919,13,0,0,3,57,35,false
919,14,1,0,4,6,35,false
919,14,2,0,4,6,35,false
919,14,3,0,6,0,35,false
919,14,4,0,5,2,35,false
919,14,5,0,3,15,35,false
919,14,6,0,2,17,35,false
919,14,0,0,2,31,35,false
919,15,1,0,2,31,35,false
919,15,2,0,2,16,35,false
919,15,3,0,6,37,35,false
919,15,4,0,4,31,35,false
919,15,5,0,4,31,35,false
919,15,6,0,4,31,35,false
919,15,0,0,4,31,35,false
1036,11,1,0,3,0,35,false
1036,11,2,0,3,0,35,false
1036,11,3,0,3,0,35,false
1036,11,4,0,5,52,35,false
1036,11,5,0,4,66,35,false
1036,11,6,0,4,66,35,false
1036,11,0,0,2,0,35,false
1036,12,1,0,2,0,35,false
1036,12,2,0,4,47,35,false
1036,12,3,0,3,43,35,false
1036,12,4,0,2,62,35,false
1036,12,5,0,4,46,35,false
1036,12,6,0,4,46,35,false
1036,12,0,0,4,46,35,false
1036,13,1,0,4,46,35,false
1036,13,2,0,2,0,35,false
1036,13,3,0,2,0,35,false
1036,13,4,0,2,0,35,false
1036,13,5,0,3,4,35,false
1036,13,6,0,3,4,35,false
1036,13,0,0,3,4,35,false
1036,14,1,0,2,9,35,false
1036,14,2,0,2,29,35,false
1036,14,3,0,2,5,35,false
1036,14,4,0,2,5,35,false
1036,14,5,0,6,35,35,false
1036,14,6,0,6,35,35,false
1036,14,0,0,6,35,35,false
1036,15,1,0,6,35,35,false
1036,15,2,0,6,35,35,false
1036,15,3,0,6,35,35,false
1036,15,4,0,7,4,35,false
1036,15,5,0,4,30,35,false
1036,15,6,0,4,30,35,false
1036,15,0,0,4,30,35,false
922,11,1,0,2,3,35,false
922,11,2,0,3,7,35,false
922,11,3,0,5,5,35,false
922,11,4,0,5,5,35,false
922,11,5,0,5,1,35,false
922,11,6,0,5,1,35,false
922,11,0,0,4,4,35,false
922,12,1,0,4,4,35,false
922,12,2,0,4,4,35,false
922,12,3,0,4,4,35,false
922,12,4,0,4,12,35,false
922,12,5,0,5,2,35,false
922,12,6,0,5,2,35,false
922,12,0,0,5,2,35,false
922,13,1,0,5,2,35,false
922,13,2,0,5,2,35,false
922,13,3,0,7,4,35,false
922,13,4,0,7,4,35,false
922,13,5,0,3,9,35,false
922,13,6,0,3,9,35,false
922,13,0,0,3,9,35,false
922,14,1,0,2,6,35,false
922,14,2,0,2,6,35,false
922,14,3,0,9,18,35,false
922,14,4,0,9,18,35,false
922,14,5,0,9,18,35,false
922,14,6,0,9,18,35,false
922,14,0,0,6,15,35,false
922,15,1,0,9,0,35,false
922,15,2,0,9,0,35,false
922,15,3,0,9,0,35,false
922,15,4,0,9,0,35,false
922,15,5,0,3,15,35,false
922,15,6,0,3,15,35,false
922,15,0,0,9,27,35,false
1681,11,1,0,6,2,35,false
1681,11,2,0,4,6,35,false
1681,11,3,0,4,6,35,false
1681,11,4,0,4,6,35,false
1681,11,5,0,2,0,35,false
1681,11,6,0,3,1,35,false
1681,11,0,0,3,1,35,false
1681,12,1,0,3,1,35,false
1681,12,2,0,4,12,35,false
1681,12,3,0,4,12,35,false
1681,12,4,0,4,12,35,false
1681,12,5,0,4,12,35,false
1681,12,6,0,3,1,35,false
1681,12,0,0,3,1,35,false
1681,13,1,0,2,12,35,false
1681,13,2,0,2,12,35,false
1681,13,3,0,2,14,35,false
1681,13,4,0,2,14,35,false
1681,13,5,0,4,56,35,false
1681,13,6,0,6,15,35,false
1681,13,0,0,6,15,35,false
1681,14,1,0,3,10,35,false
1681,14,2,0,6,15,35,false
1681,14,3,0,6,15,35,false
1681,14,4,0,6,15,35,false
1681,14,5,0,6,15,35,false
1681,14,6,0,5,15,35,false
1681,14,0,0,5,15,35,false
1681,15,1,0,5,15,35,false
1681,15,2,0,2,33,35,false
1681,15,3,0,2,33,35,false
1681,15,4,0,2,15,35,false
1681,15,5,0,2,15,35,false
1681,15,6,0,4,22,35,false
